WAVELENGTH FLUX ERROR DQ
1617.7633225341806 -3.5445821625068596e-13 9.976536740827213e-13 0
1617.7897406352083 -1.3262317405306895e-13 7.934932550433815e-13 0
1617.8161585672735 8.639173361066343e-13 7.233986630203471e-13 0
1617.842576330379 -3.517731082553627e-13 7.901635075413527e-13 0
1617.8689939245282 -2.2896276346238975e-13 6.676026376682687e-13 0
1617.8954113497246 -7.375057595876422e-13 7.687105075745992e-13 0
1617.9218286059709 1.1776074093725747e-13 7.435320263128598e-13 0
1617.9482456932703 3.390447102756544e-13 7.332669085639842e-13 0
1617.9746626116269 6.596526710284101e-13 7.119568064435644e-13 0
1618.001079361043 2.2860126335302877e-13 6.270825330355334e-13 0
1618.0274959415224 5.780123558604688e-13 8.149987846053919e-13 0
1618.053912353068 4.493658320881694e-13 8.080470429057407e-13 0
1618.0803285956833 7.248716058817772e-13 6.431298636006e-13 0
1618.1067446693717 7.515004785997592e-13 6.163724587150698e-13 0
1618.1331605741357 6.785222882686737e-13 5.831635088021647e-13 0
1618.1595763099795 1.1270432287088794e-12 6.846104087278315e-13 0
1618.1859918769055 3.9569720113388773e-13 6.460353627925353e-13 0
1618.2124072749175 -4.974727227380349e-13 8.875608039325689e-13 0
1618.2388225040186 4.792697814136326e-13 6.937057265427038e-13 0
1618.265237564212 -5.2548155442862926e-14 6.588573545247833e-13 0
1618.2916524555008 -5.771786043898275e-13 7.112455698184139e-13 0
1618.3180671778887 1.087969124513588e-12 7.025264159472855e-13 0
1618.344481731378 6.337657720671686e-14 5.268163834858119e-13 0
1618.370896115973 1.8117868316736008e-12 7.571582250065489e-13 0
1618.3973103316764 -4.3898299708841626e-13 5.719354568937962e-13 0
1618.4237243784912 1.7769348546834568e-13 6.085132397970483e-13 0
1618.4501382564213 1.3063660396495091e-12 8.013984441335165e-13 0
1618.4765519654698 -2.691041020661672e-13 7.229503454220243e-13 0
1618.5029655056394 2.069826515044282e-12 7.71607712619915e-13 0
1618.5293788769336 4.941026971252982e-13 6.948258700172072e-13 0
1618.555792079356 1.359820459359562e-12 6.418073537906022e-13 0
1618.5822051129096 -6.048230492827766e-13 5.670492287529472e-13 0
1618.6086179775978 1.3536809477174283e-12 7.061097041273501e-13 0
1618.6350306734232 5.245893238033095e-13 7.211087196118404e-13 0
1618.6614432003894 1.408304354209855e-12 6.697307096924232e-13 0
1618.6878555585001 6.705226109592066e-13 6.416854352563062e-13 0
1618.7142677477582 -4.1057578886206925e-13 6.2308426647395e-13 0
1618.7406797681665 -5.370807422931667e-13 7.946561702935895e-13 0
1618.767091619729 5.844341395382091e-13 6.046797719656827e-13 0
1618.7935033024485 -1.0553545884417481e-12 6.977782609531025e-13 0
1618.819914816328 6.921362354778138e-14 6.062704049729362e-13 0
1618.8463261613713 -2.379798289854629e-13 8.915389585438527e-13 0
1618.8727373375814 7.61399081804226e-13 6.032686286280842e-13 0
1618.8991483449615 5.698924405300732e-13 7.894586677090198e-13 0
1618.925559183515 5.870523251544357e-13 8.252304547172462e-13 0
1618.9519698532447 -4.662296482042805e-13 6.043661664872912e-13 0
1618.9783803541543 7.118208474911347e-13 6.538863959841545e-13 0
1619.004790686247 -1.6841309434263013e-13 6.607746576466067e-13 0
1619.0312008495257 2.936693585791489e-13 7.208132745198381e-13 0
1619.057610843994 6.559533190057809e-13 6.14590843495133e-13 0
1619.0840206696548 7.847106346875812e-14 7.018327976074379e-13 0
1619.1104303265115 7.575983026683608e-13 7.48897959704925e-13 0
1619.1368398145678 1.579432223029753e-12 7.003129630020477e-13 0
1619.163249133826 4.383061838822422e-13 5.731667310909794e-13 0
1619.18965828429 4.487446655584981e-13 7.152017151255963e-13 0
1619.2160672659631 1.2894394753326655e-12 7.907004044571675e-13 0
1619.242476078848 4.804740589767209e-13 7.442428292571412e-13 0
1619.2688847229485 -4.3453630450829284e-13 7.149425365962636e-13 0
1619.2952931982675 2.1595386882813233e-13 7.573648739406247e-13 0
1619.321701504808 -1.0735229166117938e-13 7.063019331725318e-13 0
1619.348109642574 5.993198016855661e-13 7.37670124636991e-13 0
1619.3745176115679 -4.3464461630532414e-13 6.522427454906665e-13 0
1619.4009254117937 -5.612980241188892e-13 6.69013943636193e-13 0
1619.427333043254 1.6510174304096292e-12 7.210676283495032e-13 0
1619.4537405059523 -4.981303997758646e-13 7.006036376044911e-13 0
1619.4801477998922 -1.0808721539329325e-12 6.326918698153217e-13 0
1619.506554925076 1.5463396893251186e-13 6.0846667331374e-13 0
1619.5329618815078 -2.894366875078741e-13 7.337127867074189e-13 0
1619.5593686691905 7.252377951655342e-13 6.236450158375595e-13 0
1619.5857752881273 -1.7400206167410281e-13 6.812204880052297e-13 0
1619.6121817383214 -6.089689841802526e-13 5.644754412156838e-13 0
1619.6385880197765 -3.18026936165991e-13 6.917675525290601e-13 0
1619.6649941324952 9.57545783115965e-13 6.181051222069189e-13 0
1619.691400076481 1.3585248377634418e-13 5.527716413940287e-13 0
1619.7178058517372 1.2440762395954374e-12 6.714409301993018e-13 0
1619.7543673632779 6.635741624502022e-13 7.952348841094793e-13 32768
1619.7810680370212 2.1108202433394095e-12 8.938259963788107e-13 32768
1619.8077685388048 1.2708076209490188e-12 7.159965775857035e-13 32768
1619.8344688686325 9.981908026272198e-13 7.46118292441295e-13 32768
1619.861169026507 -1.141165659931591e-13 8.105160073445008e-13 32768
1619.8878690124322 2.4297393684182225e-13 8.04199914796732e-13 32768
1619.9145688264114 3.641926536663853e-13 8.537379194305025e-13 32768
1619.9412684684473 -7.006452953276283e-13 8.300317779811922e-13 32768
1619.967967938544 -1.0307638080034572e-12 7.768187382506289e-13 32768
1619.9946672367043 -5.377332313921973e-13 8.564794266292058e-13 32768
1620.0213663629318 2.109675757508289e-13 8.645772211902685e-13 32768
1620.0480653172297 2.8577956818512806e-13 7.870855232674122e-13 32768
1620.074764099601 7.95612777782544e-13 8.172695365675517e-13 32768
1620.1014627100499 2.7819195031887077e-13 9.999496613879379e-13 32768
1620.1281611485788 4.350249431506422e-13 7.691119543203827e-13 32768
1620.1548594151916 3.1314417088002345e-13 7.408798118588962e-13 32768
1620.1815575098913 -6.935005680424368e-13 7.19663915725101e-13 32768
1620.2082554326814 -2.942078100205748e-13 8.133239312425124e-13 32768
1620.234953183565 -4.3324092920338084e-13 8.71332131490169e-13 32768
1620.2616507625457 -1.1040431315501149e-12 7.864497078383635e-13 32768
1620.288348169627 5.092567863485826e-13 7.336889128322815e-13 32768
1620.3150454048114 3.9246339131731505e-13 8.57991813923809e-13 32768
1620.3417424681031 3.576982100796951e-13 8.342851829555102e-13 32768
1620.368439359505 -9.577462745543095e-13 8.568293130747443e-13 32768
1620.3951360790204 -1.931525378869637e-13 7.530231063535863e-13 32768
1620.4218326266528 1.7125722187759087e-12 8.599165868971608e-13 32768
1620.4485290024054 6.279513752320163e-14 8.65156542402463e-13 32768
1620.4752252062813 7.852684273875133e-15 7.78506296738964e-13 32768
1620.5019212382845 -1.1174438489480692e-13 7.994070544198572e-13 32768
1620.5286170984175 6.282703649219942e-13 8.066994360734024e-13 32768
1620.555312786684 -7.753268719482836e-13 8.534338160158443e-13 32768
1620.5820083030876 8.375374678746266e-14 7.133693974539906e-13 32768
1620.6087036476313 6.113989729844719e-13 8.536146386191674e-13 32768
1620.6353988203184 -5.219388018845963e-13 7.775466442981705e-13 32768
1620.6620938211522 1.3836780267289976e-12 8.13260293631442e-13 32768
1620.688788650136 -1.5203852242611487e-13 8.429221821821327e-13 32768
1620.7154833072734 -6.919969990802239e-13 7.983748100970964e-13 32768
1620.7421777925674 7.681309705414162e-13 8.074537359411636e-13 32768
1620.7688721060217 -5.4742240418467703e-14 7.743421030594549e-13 32768
1620.7955662476393 2.7968413298206106e-13 7.375886860787697e-13 32768
1620.8222602174235 1.683396346145633e-13 7.449773809714637e-13 32768
1620.8489540153778 6.715928231666521e-13 8.056004013550502e-13 32768
1620.875647641505 8.627767196236156e-13 7.929808193939853e-13 32768
1620.9023410958093 -7.729901107305978e-13 8.065080607477363e-13 32768
1620.9290343782934 -5.050855438886055e-13 9.550244910679334e-13 32768
1620.955727488961 7.016330954217973e-13 1.0365526042869055e-12 32768
1620.982420427815 -1.1134280881128586e-12 8.963635686884756e-13 32768
1621.0091131948586 5.373548619663688e-14 7.951502756626468e-13 32768
1621.035805790096 1.8610349799292342e-13 9.30080933729541e-13 32768
1621.0624982135298 -4.1210968366952033e-14 7.951761083702091e-13 32768
1621.0891904651633 -2.681994281623025e-13 8.495434986915894e-13 32768
1621.1158825450004 -8.236360442106566e-13 8.569892610462122e-13 32768
1621.1425744530436 2.6644723257726467e-13 6.914143275302286e-13 32768
1621.1692661892964 -3.6607332321731645e-13 8.042320204493428e-13 32768
1621.195957753763 2.2466617470296598e-13 7.958557322438015e-13 32768
1621.2226491464455 8.345769720639236e-13 8.707567092051212e-13 32768
1621.249340367348 4.837736804700841e-13 7.455382495753587e-13 32768
1621.2760314164734 1.1302128736938896e-12 7.716410825930332e-13 32768
1621.3027222938254 5.1528996954388024e-14 8.16487545932616e-13 32768
1621.329412999407 1.532649435606834e-12 8.548271095420951e-13 32768
1621.3561035332218 7.410898684290924e-13 8.367949899375049e-13 32768
1621.382793895273 -1.9577190997471776e-13 8.148829455671567e-13 32768
1621.4094840855637 4.847174919980866e-13 7.670889545416349e-13 32768
1621.4361741040973 -2.93968000324593e-13 7.925384826403732e-13 32768
1621.4628639508774 2.079151202161944e-14 7.54620345849744e-13 32768
1621.4895536259069 1.2108767320814465e-12 7.554923283542044e-13 32768
1621.5162431291897 -1.0480886803498307e-12 7.518322567450663e-13 32768
1621.5429324607283 -1.8600023754886515e-13 8.157968073808092e-13 32768
1621.5696216205267 -1.5807058649382812e-13 7.474288091223896e-13 32768
1621.596310608588 -1.390092360435781e-13 7.524616842955047e-13 32768
1621.6229994249154 4.829456082958207e-13 7.844348414202613e-13 32768
1621.6496880695124 1.3127371065054466e-12 7.514026726787101e-13 32768
1621.676376542382 -1.1155769565517064e-13 8.480419408417926e-13 32768
1621.703064843528 1.4869215768642391e-12 8.305270358484487e-13 32768
1621.7297529729535 4.825723538539102e-13 7.865899045888778e-13 32768
1621.7564409306617 1.3107671309623526e-12 7.498656096553449e-13 32768
1621.7831287166557 1.647953005790257e-12 7.60238656293937e-13 32768
1621.8098163309394 8.333764955960149e-13 7.286712529385516e-13 32768
1621.8365037735157 -1.410629215646243e-13 7.774782414567817e-13 32768
1621.8631910443878 -3.4774376642796583e-13 7.730469375305457e-13 32768
1621.8898781435596 3.7569805759870253e-13 6.678197814115208e-13 32768
1621.916565071034 -1.0709331723748882e-12 7.124554252671051e-13 32768
1621.9432518268143 1.5027153287696525e-12 8.413251575847511e-13 32768
1621.9699384109038 9.467203105104602e-13 7.370777977652663e-13 32768
1621.996624823306 -1.1163735349863607e-12 6.798448127541791e-13 32768
1622.023311064024 -8.831797678361871e-14 7.205368340586145e-13 32768
1622.0499971330614 -4.106164733899245e-14 8.168223790697405e-13 32768
1622.0766830304212 2.3860215207035794e-13 8.237270960669237e-13 32768
1622.1033687561069 1.0092296996374232e-12 7.348482478121947e-13 32768
1622.1300543101215 8.482260894453532e-13 7.646286107863294e-13 32768
1622.156739692469 6.610309706209716e-13 7.80866254275192e-13 32768
1622.1834249031522 5.254398771931023e-13 7.896556549318354e-13 32768
1622.2101099421743 1.951814540054069e-13 8.436228042443036e-13 32768
1622.2367948095389 -1.4833196383614906e-13 8.157101685836113e-13 32768
1622.2634795052493 4.738107788269443e-13 7.755053643610834e-13 32768
1622.2901640293087 1.0366707176194461e-12 8.037940445502909e-13 32768
1622.3168483817203 -1.1353621724942631e-13 8.27074693912693e-13 32768
1622.3435325624878 1.8827362804860117e-12 7.509225183693565e-13 32768
1622.370216571614 8.309730526587545e-13 8.83647250495738e-13 32768
1622.3969004091027 -1.5487034301892756e-13 8.043824169606986e-13 32768
1622.423584074957 -2.804191915289783e-13 7.130402484202863e-13 32768
1622.4502675691804 6.861859449895382e-13 7.555126683160064e-13 32768
1622.4769508917755 -1.9084649507760553e-13 8.51851531155667e-13 32768
1622.5036340427466 -3.041924535532055e-13 6.901055409703223e-13 32768
1622.5303170220961 8.917030753384239e-13 7.08622005367707e-13 32768
1622.5569998298283 1.2263056539973137e-12 8.323920755743626e-13 32768
1622.5836824659455 7.044612143790974e-13 8.450988179914345e-13 32768
1622.6103649304516 1.6242878335732938e-12 8.134395895686522e-13 32768
1622.63704722335 6.795338850040152e-13 7.210609985791567e-13 32768
1622.6637293446438 -8.642953492005532e-13 7.217561608590985e-13 32768
1622.6904112943362 6.65009410619885e-13 7.361094335207281e-13 32768
1622.7170930724305 1.771621862528338e-13 8.152866640613896e-13 32768
1622.74377467893 4.209678036053658e-13 7.604775544350932e-13 32768
1622.7704561138385 5.114677521336911e-13 7.012529360988163e-13 32768
1622.7971373771588 4.2658520538156176e-14 7.486696070415257e-13 32768
1622.8238184688946 4.2612822218514166e-14 7.343387043792749e-13 32768
1622.8504993890485 7.448117387650953e-13 7.133487551278451e-13 32768
1622.8771801376247 5.751848063485667e-13 8.084155915642513e-13 32768
1622.903860714626 6.482531203843177e-13 6.967661749969615e-13 32768
1622.9305411200558 5.285396092819352e-13 7.066732915536623e-13 32768
1622.9572213539172 6.800618086392456e-16 7.395163896597851e-13 32768
1622.9839014162142 2.2114913679635516e-13 7.019962577033461e-13 32768
1623.0105813069492 1.4625717757497666e-12 7.538402962756978e-13 32768
1623.037261026126 5.267317284941954e-13 7.302238943677321e-13 32768
1623.063940573748 -2.0155482275517335e-13 6.191884565601629e-13 32768
1623.0906199498181 -1.5363897454085383e-13 7.315295972697509e-13 32768
1623.1172991543401 1.6857672556192552e-13 6.578275689635899e-13 32768
1623.143978187317 7.179830771109145e-14 7.003761718544375e-13 32768
1623.1706570487524 7.000858227986178e-14 6.82117008740936e-13 32768
1623.1973357386494 1.1357176815831124e-13 6.608465226394564e-13 32768
1623.224014257011 -1.3494483499556978e-13 6.626696683793339e-13 32768
1623.2506926038411 4.4676571752680266e-13 7.232925589407388e-13 32768
1623.2773707791425 -3.7776916197022614e-13 5.97809918666289e-13 32768
1623.3040487829187 2.8188163116819973e-13 6.346574713493982e-13 32768
1623.3307266151735 5.824625995559138e-14 6.884301484925318e-13 32768
1623.3574042759094 3.180230328832816e-13 5.508373812286139e-13 32768
1623.38408176513 -2.381379053132566e-13 6.223768869420623e-13 32768
1623.4107590828387 -4.8611847922294016e-14 6.496133669678218e-13 32768
1623.437436229039 -2.0131380215486636e-13 6.21723911195587e-13 32768
1623.4641132037336 1.7885820572896291e-12 6.575023867987715e-13 32768
1623.4907900069268 -1.7965165250754034e-13 6.778984278757633e-13 32768
1623.5174666386208 3.5532129867613715e-13 6.805494504693201e-13 32768
1623.5441430988194 5.97437749071501e-13 6.052453122853251e-13 32768
1623.570819387526 -6.030881776140887e-13 7.787759743825273e-13 32768
1623.597495504744 -4.594183065373589e-13 6.878028192984421e-13 32768
1623.6241714504763 4.599161461526069e-13 6.248450547966039e-13 32768
1623.6508472247265 -1.6108034566021555e-13 7.302990454084539e-13 32768
1623.6775228274978 -5.583702742304831e-13 7.64583916952836e-13 32768
1623.7041982587934 -2.9211758501405194e-13 6.828944037581121e-13 32768
1623.7308735186173 3.011669553067551e-14 6.527620440573822e-13 32768
1623.7575486069718 1.5365447226005659e-12 6.452812683776239e-13 32768
1623.7842235238609 -1.0879058014162253e-12 6.693032159629854e-13 32768
1623.8108982692875 -4.0877743674507087e-14 6.430708051901345e-13 32768
1623.8375728432552 -1.23155944682902e-13 7.257559117080688e-13 32768
1623.864247245767 1.334467173525919e-12 6.911594404189695e-13 32768
1623.8909214768266 3.3288372496277164e-13 6.42112642362351e-13 32768
1623.9175955364371 -6.220963433044683e-13 7.558063541609094e-13 32768
1623.9442694246018 -1.121262321820316e-12 8.200657240457091e-13 32768
1623.970943141324 -8.212962498736252e-13 6.239758248106068e-13 32768
1623.997616686607 -7.834953065501606e-13 7.34873986381526e-13 32768
1624.024290060454 4.094197729730436e-14 6.308300270321701e-13 32768
1624.0509632628684 4.949043889265736e-13 6.480155080209971e-13 32768
1624.0776362938539 -1.421303400590554e-13 7.526737769232859e-13 32768
1624.1043091534132 -2.9888792575009236e-14 6.827454993075412e-13 32768
1624.1309818415498 2.849689796551148e-13 6.846902801369701e-13 32768
1624.1576543582669 -1.4191285391013428e-13 6.054869138547001e-13 32768
1624.1843267035683 -7.921570532617042e-13 6.030332992817703e-13 32768
1624.210998877457 -3.255803926389904e-13 7.575225737299752e-13 32768
1624.2376708799359 -7.45523230770178e-13 7.504617742218448e-13 32768
1624.2643427110088 -8.700085767250336e-13 6.636577921203631e-13 32768
1624.291014370679 4.310207394439421e-13 6.251138779852808e-13 32768
1624.3176858589497 -1.4260540266936559e-13 6.555650017717366e-13 32768
1624.3443571758241 9.793326356430693e-13 6.883954282162429e-13 32768
1624.3710283213054 4.102385420794786e-13 7.511166646078431e-13 32768
1624.3976992953972 -5.613102786805999e-13 6.606501710374559e-13 32768
1624.4243700981028 1.5022548924788557e-13 6.523135915215526e-13 32768
1624.4510407294256 -2.0091308336966386e-13 6.357313122007609e-13 32768
1624.4777111893684 -4.050786916524565e-13 5.313766573057835e-13 32768
1624.5043814779349 -2.545635052615357e-13 6.084971818309821e-13 32768
1624.5310515951285 -3.6679624853564396e-13 5.987599560961735e-13 32768
1624.5577215409517 -7.080736897472127e-14 6.808084316554199e-13 32768
1624.584391315409 -3.87959895694986e-13 6.793263143870123e-13 32768
1624.611060918503 -1.731380317491334e-13 6.036126323077488e-13 32768
1624.637730350237 9.456950278216662e-13 6.455158850855717e-13 32768
1624.6643996106145 7.311678772619956e-13 5.978516053183155e-13 32768
1624.691068699639 1.0270980315894284e-13 7.297688313366434e-13 32768
1624.7177376173129 6.054296711979597e-13 6.345924956265211e-13 32768
1624.7444063636406 -3.914136280224817e-14 6.518680840398823e-13 32768
